node_id,node_name,lamp_status,relay_status,energy,power,current,rsl_out,rsl_in,disconnectivity,connectivity,availability,rpl_rank,ipv6,temperature,relative_humidity,ambient_light
1,WN02-2329-0001,ON,ON,632062.0,607.4,2.38,-55,-65,0-05:47:31,0-18:36:16,98.06,,,37.1,,
2,WN02-2329-0002,ON,ON,539676.0,475.4,1.85,-90,-96,3-00:35:31,0-15:13:05,75.62,,,34.61,,
1,WN02-2329-0001,ON,ON,632164.0,607.2,2.4,-55,-65,0-05:47:31,0-18:46:19,98.06,,,36.79,,
2,WN02-2329-0002,ON,ON,539756.0,474.4,1.84,-90,-93,3-00:35:31,0-15:23:07,75.64,,,34.41,,
1,WN02-2329-0001,ON,ON,632266.0,607.8,2.4,-56,-64,0-05:47:31,0-18:56:21,98.06,,,36.7,,
2,WN02-2329-0002,ON,ON,539835.0,473.5,1.82,-90,-94,3-00:35:31,0-15:33:10,75.65,,,34.32,,
1,WN02-2329-0001,ON,ON,632368.0,607.3,2.43,-55,-65,0-05:47:31,0-19:06:24,98.06,,,36.76,,
2,WN02-2329-0002,ON,ON,539915.0,472.7,1.84,-91,-94,3-00:35:31,0-15:43:12,75.66,,,34.32,,
1,WN02-2329-0001,ON,ON,632469.0,608.1,2.43,-56,-65,0-05:47:31,0-19:16:26,98.06,,,36.55,,
2,WN02-2329-0002,ON,ON,539994.0,474.2,1.86,-91,-94,3-00:35:31,0-15:53:15,75.68,,,34.02,,
1,WN02-2329-0001,ON,ON,632572.0,608.4,2.43,-58,-67,0-05:47:31,0-19:26:29,98.06,,,36.38,,
2,WN02-2329-0002,ON,ON,540074.0,474.9,1.87,-91,-94,3-00:35:31,0-16:03:18,75.69,,,33.86,,
1,WN02-2329-0001,ON,ON,632674.0,608.3,2.42,-54,-65,0-05:47:31,0-19:36:32,98.06,,,36.3,,
2,WN02-2329-0002,ON,ON,540153.0,474.6,1.87,-90,-94,3-00:35:31,0-16:13:20,75.7,,,33.74,,
1,WN02-2329-0001,ON,ON,632776.0,608.2,2.42,-56,-66,0-05:47:31,0-19:46:34,98.06,,,36.11,,
2,WN02-2329-0002,ON,ON,540233.0,475.3,1.87,-91,-94,3-00:35:31,0-16:23:23,75.72,,,33.75,,
1,WN02-2329-0001,ON,ON,632878.0,608.3,2.42,-56,-63,0-05:47:31,0-19:56:37,98.06,,,35.9,,
2,WN02-2329-0002,ON,ON,540313.0,475.1,1.87,-90,-94,3-00:35:31,0-16:33:25,75.73,,,33.51,,
1,WN02-2329-0001,ON,ON,632980.0,607.8,2.42,-56,-66,0-05:47:31,0-20:06:39,98.06,,,35.96,,
2,WN02-2329-0002,ON,ON,540392.0,474.9,1.87,-90,-94,3-00:35:31,0-16:43:28,75.75,,,33.46,,
1,WN02-2329-0001,ON,ON,633082.0,607.7,2.44,-54,-64,0-05:47:31,0-20:16:42,98.07,,,35.8,,
2,WN02-2329-0002,ON,ON,540472.0,475.1,1.87,-90,-94,3-00:35:31,0-16:53:30,75.76,,,33.33,,
1,WN02-2329-0001,ON,ON,633184.0,606.9,2.41,-60,-68,0-05:47:31,0-20:26:44,98.07,,,35.68,,
2,WN02-2329-0002,ON,ON,540552.0,474.6,1.87,-91,-102,3-00:35:31,0-17:03:36,75.77,,,33.19,,
1,WN02-2329-0001,ON,ON,633287.0,606.7,2.4,-59,-68,0-05:47:31,0-20:36:51,98.07,,,35.73,,
2,WN02-2329-0002,ON,ON,540632.0,474.9,1.87,-91,-101,3-00:35:31,0-17:13:40,75.79,,,33.27,,
1,WN02-2329-0001,ON,ON,633388.0,606.7,2.39,-59,-68,0-05:47:31,0-20:46:54,98.07,,,35.73,,
2,WN02-2329-0002,ON,ON,540712.0,474.5,1.86,-90,-100,3-00:35:31,0-17:23:42,75.8,,,33.07,,
1,WN02-2329-0001,ON,ON,633490.0,606.3,2.4,-57,-66,0-05:47:31,0-20:56:56,98.07,,,35.5,,
2,WN02-2329-0002,ON,ON,540791.0,474.5,1.87,-91,-99,3-00:35:31,0-17:33:45,75.81,,,32.74,,
1,WN02-2329-0001,ON,ON,633592.0,606.2,2.39,-58,-69,0-05:47:31,0-21:06:59,98.07,,,35.33,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,ON,ON,633695.0,605.6,2.4,-57,-68,0-05:47:31,0-21:17:11,98.07,,,35.23,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,ON,ON,633798.0,605.9,2.42,-58,-68,0-05:47:31,0-21:27:22,98.07,,,35.09,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,ON,ON,633902.0,606.1,2.4,-59,-67,0-05:47:31,0-21:37:34,98.07,,,35.0,,
2,WN02-2329-0002,ON,ON,541113.0,474.9,1.87,-89,-100,3-00:47:36,0-00:09:28,75.8,,,32.43,,
1,WN02-2329-0001,ON,ON,634004.0,606.9,2.42,-58,-67,0-05:47:31,0-21:47:36,98.08,,,34.83,,
2,WN02-2329-0002,ON,ON,541193.0,475.7,1.88,-89,-100,3-00:47:36,0-00:19:31,75.81,,,32.59,,
1,WN02-2329-0001,ON,ON,634106.0,607.6,2.43,-58,-66,0-05:47:31,0-21:57:42,98.08,,,34.91,,
2,WN02-2329-0002,ON,ON,541273.0,476.1,1.89,-90,-100,3-00:47:36,0-00:29:36,75.83,,,32.5,,
1,WN02-2329-0001,ON,ON,634208.0,607.5,2.41,-60,-71,0-05:47:31,0-22:07:44,98.08,,,34.88,,
2,WN02-2329-0002,ON,ON,541352.0,475.1,1.87,-90,-100,3-00:47:36,0-00:39:38,75.84,,,32.41,,
1,WN02-2329-0001,ON,ON,634310.0,607.1,2.41,-59,-67,0-05:47:31,0-22:17:46,98.08,,,34.7,,
2,WN02-2329-0002,ON,ON,541432.0,475.0,1.87,-89,-100,3-00:47:36,0-00:49:40,75.85,,,32.19,,
1,WN02-2329-0001,ON,ON,634412.0,607.7,2.37,-61,-70,0-05:47:31,0-22:27:51,98.08,,,34.62,,
2,WN02-2329-0002,ON,ON,541512.0,475.6,1.84,-89,-99,3-00:47:36,0-00:59:45,75.87,,,32.13,,
1,WN02-2329-0001,ON,ON,634514.0,608.3,2.36,-63,-74,0-05:47:31,0-22:37:53,98.08,,,34.63,,
2,WN02-2329-0002,ON,ON,541592.0,475.1,1.83,-89,-99,3-00:47:36,0-01:09:48,75.88,,,32.05,,
1,WN02-2329-0001,ON,ON,634616.0,609.2,2.36,-60,-68,0-05:47:31,0-22:47:55,98.08,,,34.47,,
2,WN02-2329-0002,ON,ON,541672.0,475.2,1.83,-89,-100,3-00:47:36,0-01:19:49,75.89,,,31.95,,
1,WN02-2329-0001,ON,ON,634719.0,608.4,2.36,-59,-68,0-05:47:31,0-22:57:58,98.08,,,34.35,,
2,WN02-2329-0002,ON,ON,541751.0,474.7,1.82,-89,-100,3-00:47:36,0-01:29:52,75.91,,,31.79,,
1,WN02-2329-0001,ON,ON,634821.0,608.5,2.36,-58,-69,0-05:47:31,0-23:08:00,98.08,,,34.24,,
2,WN02-2329-0002,ON,ON,541831.0,475.8,1.83,-89,-100,3-00:47:36,0-01:39:55,75.92,,,31.77,,
1,WN02-2329-0001,ON,ON,634923.0,608.7,2.36,-59,-69,0-05:47:31,0-23:18:03,98.09,,,33.94,,
2,WN02-2329-0002,ON,ON,541911.0,475.7,1.83,-89,-101,3-00:47:36,0-01:49:57,75.93,,,31.56,,
1,WN02-2329-0001,ON,ON,635025.0,608.4,2.39,-58,-69,0-05:47:31,0-23:28:04,98.09,,,33.94,,
2,WN02-2329-0002,ON,ON,541990.0,474.6,1.84,-89,-99,3-00:47:36,0-01:59:59,75.95,,,31.41,,
1,WN02-2329-0001,ON,ON,635127.0,608.3,2.37,-60,-69,0-05:47:31,0-23:38:08,98.09,,,33.76,,
2,WN02-2329-0002,ON,ON,542070.0,475.6,1.83,-90,-99,3-00:47:36,0-02:10:02,75.96,,,31.33,,
1,WN02-2329-0001,ON,ON,635229.0,607.8,2.4,-59,-69,0-05:47:31,0-23:48:10,98.09,,,33.61,,
2,WN02-2329-0002,ON,ON,542150.0,475.4,1.86,-89,-100,3-00:47:36,0-02:20:04,75.97,,,31.1,,
1,WN02-2329-0001,ON,ON,635331.0,607.4,2.39,-58,-70,0-05:47:31,0-23:58:12,98.09,,,33.43,,
2,WN02-2329-0002,ON,ON,542230.0,474.9,1.86,-89,-101,3-00:47:36,0-02:30:07,75.99,,,31.06,,
1,WN02-2329-0001,ON,ON,635434.0,607.8,2.4,-62,-71,0-05:47:31,1-00:08:18,98.09,,,33.32,,
2,WN02-2329-0002,ON,ON,542310.0,475.2,1.86,-89,-100,3-00:47:36,0-02:40:12,76.0,,,30.85,,
1,WN02-2329-0001,ON,ON,635536.0,608.6,2.4,-61,-67,0-05:47:31,1-00:18:21,98.09,,,33.27,,
2,WN02-2329-0002,ON,ON,542389.0,476.0,1.87,-89,-102,3-00:47:36,0-02:50:15,76.01,,,30.69,,
1,WN02-2329-0001,ON,ON,635638.0,608.5,2.41,-61,-69,0-05:47:31,1-00:28:24,98.09,,,33.09,,
2,WN02-2329-0002,ON,ON,542469.0,474.6,1.86,-89,-100,3-00:47:36,0-03:00:18,76.03,,,30.67,,
1,WN02-2329-0001,ON,ON,635740.0,609.0,2.4,-60,-70,0-05:47:31,1-00:38:26,98.09,,,33.31,,
2,WN02-2329-0002,ON,ON,542549.0,475.1,1.86,-90,-98,3-00:47:36,0-03:10:20,76.04,,,30.32,,
1,WN02-2329-0001,ON,ON,635842.0,608.4,2.4,-60,-69,0-05:47:31,1-00:48:29,98.09,,,32.98,,
2,WN02-2329-0002,ON,ON,542628.0,474.4,1.85,-90,-99,3-00:47:36,0-03:20:23,76.05,,,30.1,,
1,WN02-2329-0001,ON,ON,635945.0,608.8,2.4,-58,-67,0-05:47:31,1-00:58:32,98.1,,,32.99,,
2,WN02-2329-0002,ON,ON,542708.0,474.5,1.86,-90,-99,3-00:47:36,0-03:30:26,76.07,,,30.17,,
1,WN02-2329-0001,ON,ON,636047.0,607.5,2.4,-56,-66,0-05:47:31,1-01:08:35,98.1,,,32.91,,
2,WN02-2329-0002,ON,ON,542788.0,473.7,1.85,-89,-100,3-00:47:36,0-03:40:30,76.08,,,30.12,,
1,WN02-2329-0001,ON,ON,636149.0,607.2,2.4,-57,-67,0-05:47:31,1-01:18:37,98.1,,,32.85,,
2,WN02-2329-0002,ON,ON,542867.0,473.2,1.84,-89,-101,3-00:47:36,0-03:50:31,76.09,,,29.94,,
1,WN02-2329-0001,ON,ON,636251.0,607.0,2.38,-58,-66,0-05:47:31,1-01:28:41,98.1,,,32.89,,
2,WN02-2329-0002,ON,ON,542946.0,473.6,1.85,-89,-99,3-00:47:36,0-04:00:35,76.11,,,30.0,,
1,WN02-2329-0001,ON,ON,636353.0,607.4,2.4,-58,-68,0-05:47:31,1-01:38:45,98.1,,,32.75,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,ON,ON,636456.0,607.2,2.39,-57,-66,0-05:47:31,1-01:48:56,98.1,,,32.65,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,ON,ON,636560.0,606.6,2.41,-56,-64,0-05:47:31,1-01:59:07,98.1,,,32.35,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,ON,ON,636663.0,606.1,2.39,-59,-69,0-05:47:31,1-02:09:19,98.1,,,32.46,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,ON,ON,636766.0,606.2,2.38,-58,-68,0-05:47:31,1-02:19:30,98.1,,,32.38,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,ON,ON,636870.0,606.7,2.43,-60,-73,0-05:47:31,1-02:29:41,98.11,,,32.35,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,ON,ON,636973.0,605.6,2.42,-64,-74,0-05:47:31,1-02:39:53,98.11,,,32.22,,
2,WN02-2329-0002,ON,ON,543510.0,473.0,1.86,-92,-100,3-01:43:49,0-00:05:38,75.89,,,29.68,,
1,WN02-2329-0001,ON,ON,637075.0,605.5,2.42,-59,-67,0-05:47:31,1-02:49:55,98.11,,,32.43,,
2,WN02-2329-0002,ON,ON,543589.0,473.6,1.86,-92,-100,3-01:43:49,0-00:15:40,75.91,,,29.87,,
1,WN02-2329-0001,ON,ON,637176.0,605.2,2.46,-57,-66,0-05:47:31,1-02:59:57,98.11,,,32.15,,
2,WN02-2329-0002,ON,ON,543668.0,472.9,1.87,-92,-96,3-01:43:49,0-00:25:42,75.92,,,29.57,,
1,WN02-2329-0001,ON,ON,637278.0,605.0,2.45,-59,-69,0-05:47:31,1-03:10:00,98.11,,,32.06,,
2,WN02-2329-0002,ON,ON,543747.0,472.6,1.87,-92,-98,3-01:43:49,0-00:35:45,75.93,,,29.54,,
1,WN02-2329-0001,ON,ON,637379.0,604.4,2.44,-56,-67,0-05:47:31,1-03:20:02,98.11,,,32.17,,
2,WN02-2329-0002,ON,ON,543827.0,474.2,1.89,-91,-100,3-01:43:49,0-00:45:48,75.95,,,29.84,,
1,WN02-2329-0001,OFF,OFF,637391.0,0.0,0.0,-56,-65,0-05:47:31,1-03:30:06,98.11,,,31.68,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,OFF,OFF,637391.0,0.0,0.0,-54,-64,0-05:47:31,1-03:40:18,98.11,,,31.06,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,OFF,OFF,637391.0,0.0,0.0,-57,-68,0-05:47:31,1-03:50:29,98.11,,,30.74,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,OFF,OFF,637391.0,0.0,0.0,-58,-65,0-05:47:31,1-04:00:41,98.11,,,30.62,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,OFF,OFF,637391.0,0.0,0.0,-57,-64,0-05:47:31,1-04:10:52,98.12,,,30.7,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,OFF,OFF,637391.0,0.0,0.0,-56,-64,0-05:47:31,1-04:21:03,98.12,,,30.83,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-98,3-08:53:47,0-00:02:40,74.26,,,41.19,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-101,3-08:53:47,0-00:12:51,74.28,,,41.18,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-89,-99,3-08:53:47,0-00:23:04,74.29,,,42.05,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-89,-100,3-08:53:47,0-00:33:21,74.3,,,41.66,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-99,3-08:53:47,0-00:43:33,74.32,,,40.86,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-102,3-08:53:47,0-00:53:48,74.33,,,40.29,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-100,3-08:53:47,0-01:03:59,74.35,,,40.61,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-97,3-08:53:47,0-01:14:11,74.36,,,40.9,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-98,3-08:53:47,0-01:24:26,74.37,,,41.18,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-97,3-08:53:47,0-01:34:39,74.39,,,40.94,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-98,3-08:53:47,0-01:44:52,74.4,,,39.76,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-97,3-08:53:47,0-01:55:04,74.41,,,39.97,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-97,3-08:53:47,0-02:05:15,74.43,,,40.18,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-100,3-08:53:47,0-02:15:27,74.44,,,39.88,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-99,3-08:53:47,0-02:25:38,74.46,,,39.62,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-100,3-08:53:47,0-02:35:50,74.47,,,39.55,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-99,3-08:53:47,0-02:46:07,74.48,,,39.27,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-98,3-08:53:47,0-02:56:20,74.5,,,39.2,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-99,3-08:53:47,0-03:06:31,74.51,,,38.95,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-96,3-08:53:47,0-03:16:43,74.52,,,39.0,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-98,3-08:53:47,0-03:26:58,74.54,,,38.8,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-98,3-08:53:47,0-03:37:18,74.55,,,38.37,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-98,3-08:53:47,0-03:47:30,74.56,,,38.11,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,OFF,OFF,543836.0,0.0,0.0,-90,-98,3-08:53:47,0-03:57:44,74.58,,,37.89,,
